Jenis_Kelamin,Umur,SIM,Kode_Daerah,Sudah_Asuransi,Umur_Kendaraan,Kendaraan_Rusak,Premi,Kanal_Penjualan,Lama_Berlangganan,Tertarik
1,31,1,14,0,0.0,1,2630,160,14,0
0,24,1,26,1,0.0,0,42564,152,228,0
0,33,1,15,1,0.0,0,32412,151,126,0
1,47,1,46,1,0.5,0,43924,11,137,0
1,23,1,8,1,0.0,0,31872,152,122,0
1,26,1,34,0,0.0,0,30983,152,116,0
0,23,1,36,1,0.0,0,37765,152,154,0
1,25,1,15,0,0.0,1,48304,152,167,0
1,42,1,36,0,0.5,1,34806,156,193,0
1,36,1,28,0,0.0,0,2630,1,299,0
1,21,1,36,0,0.0,1,2630,160,275,0
1,21,1,33,1,0.0,0,29721,152,46,0
0,21,1,36,1,0.0,0,26775,152,184,0
1,22,1,38,0,0.0,1,2630,26,109,0
0,26,1,15,1,0.0,0,36054,152,174,0
0,40,1,28,0,0.5,1,32558,26,143,1
1,72,1,41,1,0.5,0,23988,124,250,0
1,50,1,28,0,0.5,1,50245,26,41,0
0,21,1,50,1,0.0,0,30659,152,168,0
0,34,1,50,0,0.5,0,34431,152,223,0
0,43,1,36,0,0.5,1,31452,124,183,1
1,47,1,2,0,0.5,1,26620,124,142,0
1,72,1,28,0,0.5,1,2630,122,104,0
0,33,1,8,0,0.5,1,30852,26,159,0
1,24,1,36,1,0.0,0,29797,160,277,0
0,22,1,45,0,0.0,1,22996,152,190,0
1,42,1,28,1,0.5,0,29431,26,60,0
0,58,1,28,0,0.5,1,47480,124,137,0
0,73,1,43,0,0.5,1,38078,124,144,0
1,48,1,17,1,0.5,0,33492,124,84,0
0,36,1,28,0,0.5,1,41612,26,217,0
0,21,1,30,0,0.0,1,2630,160,122,0
1,36,1,13,0,0.5,1,41067,26,294,0
1,51,1,8,1,0.5,0,33664,124,167,0
1,22,1,24,0,0.0,1,28424,152,168,0
0,24,1,10,1,0.0,0,19934,152,257,0
0,29,1,8,1,0.0,0,36760,152,277,0
1,26,1,11,1,0.0,0,29348,152,232,0
0,40,1,18,0,0.5,1,28869,124,30,1
0,64,1,28,1,0.5,0,50871,26,50,0
0,73,1,28,0,0.5,1,29844,26,216,0
0,37,1,35,1,0.5,0,30372,124,42,0
1,31,1,18,1,0.0,0,27195,152,150,0
1,45,1,28,1,0.5,0,28854,124,280,0
1,43,1,28,1,0.5,0,34122,124,148,0
1,71,1,37,0,1.0,1,22237,26,130,0
1,24,1,35,1,0.0,0,26177,152,41,0
0,24,1,44,1,0.0,0,26777,152,106,0
1,48,1,29,0,0.5,1,29097,10,220,0
1,52,1,18,0,0.5,1,2630,157,220,1
1,36,1,36,0,0.5,1,2630,156,133,0
1,45,1,43,0,0.5,1,33767,124,82,0
0,25,1,41,1,0.0,0,38258,160,27,0
1,54,1,28,0,0.5,1,31002,26,229,0
1,47,1,28,0,0.5,1,28933,154,140,1
1,27,1,6,1,0.0,0,32076,152,174,0
1,25,1,41,1,0.0,0,29345,152,296,0
0,39,1,28,0,0.5,1,32691,26,35,1
0,55,1,23,1,0.5,0,29947,122,39,0
1,44,1,8,0,0.5,1,64615,26,195,0
0,21,1,36,1,0.0,0,21902,160,37,0
1,76,1,28,1,0.5,0,45463,26,251,0
0,22,1,8,0,0.0,1,41749,152,72,0
0,30,1,41,0,0.0,1,23074,152,159,0
1,27,1,6,1,0.0,0,21318,152,73,0
0,20,1,15,0,0.0,1,25975,160,249,0
1,43,1,41,0,0.5,1,2630,12,102,1
0,36,1,18,0,0.5,1,2630,156,248,0
1,30,1,2,1,0.0,0,2630,156,11,0
1,51,1,28,0,0.5,1,24498,26,71,1
1,45,1,29,0,0.5,1,45362,26,190,0
0,53,1,28,0,0.5,1,62109,26,298,1
1,35,1,23,0,0.5,1,2630,156,189,0
0,70,1,28,0,0.5,1,2630,124,242,0
0,64,1,28,0,0.5,1,53684,24,164,0
1,42,1,28,0,0.5,1,32515,124,193,0
0,64,1,26,0,0.5,0,42565,120,113,0
0,21,1,32,1,0.0,0,28543,152,60,0
1,57,1,28,0,0.5,1,63940,26,243,0
1,23,1,30,0,0.0,0,30441,152,149,0
1,36,1,33,0,0.5,1,37649,154,243,0
1,76,1,28,1,0.5,0,51896,122,221,0
1,41,1,14,0,0.5,1,22313,26,297,0
0,27,1,33,0,0.0,1,36496,124,190,0
1,51,1,28,0,0.5,1,2630,156,245,0
0,43,1,21,0,0.5,1,31777,124,167,1
1,21,1,28,1,0.0,0,73510,152,74,0
1,26,1,28,1,0.0,0,2630,152,179,0
1,56,1,33,1,0.5,0,31836,124,68,0
0,22,1,30,1,0.0,0,30788,152,153,0
0,26,1,33,1,0.0,0,43208,152,84,0
1,35,1,8,0,0.5,1,40934,124,161,1
1,25,1,22,0,0.0,1,28205,152,106,0
0,40,1,28,0,0.5,1,40947,124,94,0
0,24,1,28,0,0.0,1,46014,124,169,1
0,21,1,15,0,0.0,1,42002,152,234,0
1,25,1,35,1,0.0,0,33941,152,209,0
1,24,1,8,1,0.0,0,42161,152,113,0
0,28,1,9,1,0.0,0,23366,152,130,0
1,77,1,8,1,0.5,0,60948,124,65,0
1,24,1,21,1,0.0,0,2630,151,140,0
1,29,1,39,1,0.0,0,38915,152,283,0
1,37,1,2,0,0.5,1,14866,124,263,0
1,50,1,36,0,0.5,1,48987,124,191,1
0,21,1,47,0,0.0,1,30977,163,190,0
1,31,1,46,1,0.0,0,21631,152,178,0
1,31,1,15,1,0.0,0,46740,152,16,0
1,32,1,21,1,0.0,0,24025,152,34,0
1,20,1,46,1,0.0,0,32163,160,103,0
1,36,1,33,1,0.5,0,37245,124,173,0
1,37,1,8,1,0.5,0,2630,156,32,0
1,60,1,28,1,0.5,0,31422,26,67,0
0,69,1,8,0,0.5,1,45018,26,28,0
1,63,1,28,0,0.5,1,46776,124,88,0
1,22,1,46,0,0.0,0,2630,152,192,0
1,66,1,28,0,0.5,1,2630,26,269,0
1,53,1,4,1,0.5,0,34253,26,160,0
0,73,1,50,0,0.5,1,41354,8,135,0
1,24,1,30,0,0.0,0,26124,152,92,0
0,35,1,38,1,0.5,0,2630,26,161,0
0,25,1,15,1,0.0,0,22593,152,275,0
0,24,1,30,1,0.0,0,32863,152,270,0
1,25,1,36,1,0.0,0,34062,152,119,0
0,42,1,30,1,0.5,0,53585,152,47,0
0,26,1,46,1,0.0,0,23422,152,267,0
0,65,1,28,0,0.5,1,57625,124,49,0
0,26,1,35,1,0.0,0,23136,152,75,0
1,23,1,28,1,0.0,0,50249,152,15,0
0,43,1,30,1,0.5,0,2630,152,23,0
0,64,1,48,0,1.0,1,2630,15,204,0
1,40,1,9,0,0.5,1,26026,124,101,1
0,36,1,8,0,0.5,1,41196,157,135,1
0,22,1,45,0,0.0,1,29259,152,211,0
1,68,1,33,1,0.5,0,22543,124,213,0
0,22,1,13,0,0.0,0,31909,152,81,0
0,40,1,6,0,0.5,1,25884,157,40,0
0,24,1,41,1,0.0,0,46129,152,285,0
1,68,1,50,1,0.5,0,2630,11,163,0
1,60,1,28,0,1.0,1,46151,24,124,0
0,26,1,41,1,0.0,0,31820,152,91,0
1,23,1,30,1,0.0,0,20143,152,89,0
0,43,1,0,0,1.0,1,2630,26,286,1
0,22,1,15,1,0.0,0,33791,152,210,0
1,22,1,46,0,0.0,1,28040,152,85,0
1,36,1,28,0,0.5,0,37569,124,25,0
1,43,1,28,0,0.5,1,70720,52,224,0
1,21,1,2,1,0.0,0,32058,152,267,0
1,67,1,28,0,0.5,1,59431,58,152,1
1,24,1,8,1,0.0,0,28722,152,175,0
1,49,1,41,0,0.5,1,33286,124,196,0
0,33,1,21,1,0.5,0,34285,152,251,0
0,41,1,46,0,0.5,1,2630,124,232,0
0,27,1,21,1,0.0,0,37731,152,277,0
0,20,1,15,0,0.0,1,38799,160,131,0
0,24,1,14,1,0.0,0,42530,152,53,0
0,21,1,6,0,0.0,1,2630,160,239,0
0,43,1,41,0,0.5,1,17571,26,142,0
0,38,1,15,0,0.5,1,29337,124,127,0
0,26,1,28,1,0.0,0,31968,152,236,0
1,70,1,28,1,0.5,0,60828,26,191,0
1,71,1,41,1,0.5,0,35698,26,73,0
0,59,1,15,0,0.5,1,2630,156,211,0
0,28,1,45,1,0.0,0,26105,152,251,0
0,24,1,19,0,0.0,0,43765,152,235,0
1,37,1,50,0,0.5,1,30854,8,152,0
1,49,1,11,1,0.5,0,45926,124,102,0
1,27,1,41,1,0.0,0,35383,152,273,0
1,49,1,28,0,0.5,1,2630,124,288,0
0,21,1,35,0,0.0,1,2630,160,228,0
0,71,1,28,0,1.0,1,28805,122,80,0
1,24,1,8,1,0.0,0,43027,152,93,0
0,23,1,3,1,0.0,0,23954,152,210,0
1,49,1,13,0,0.5,1,30190,26,249,0
1,31,1,3,1,0.5,0,33839,124,70,0
1,29,1,31,1,0.0,0,2630,152,182,0
0,21,1,46,1,0.0,0,22743,160,36,0
1,29,1,18,1,0.0,0,36297,152,238,0
0,33,1,28,0,0.0,1,40673,124,259,1
0,24,1,18,0,0.0,1,33572,152,138,1
0,34,1,28,0,0.5,1,2630,163,267,0
1,22,1,46,0,0.0,1,24463,152,249,1
1,42,1,9,0,0.5,1,34083,124,187,0
0,51,1,46,0,0.5,1,40685,122,122,1
1,21,1,41,1,0.0,1,46366,152,185,0
0,62,1,45,1,0.5,1,2630,156,62,0
1,39,1,30,0,0.5,0,33257,157,135,0
0,23,1,37,0,0.0,1,34729,152,191,0
0,28,1,50,1,0.0,0,26788,152,221,0
0,24,1,15,0,0.0,0,33336,152,81,1
0,31,1,46,1,0.5,0,34410,124,242,0
0,27,1,46,1,0.0,0,21857,152,297,0
0,22,1,30,0,0.0,0,30023,152,148,0
1,41,1,37,0,0.5,1,29836,124,70,0
1,53,1,28,0,0.5,1,57502,26,242,0
0,28,1,28,1,0.0,0,34583,152,40,0
1,46,1,50,0,0.5,1,44433,124,132,0
0,27,1,45,0,0.0,1,32413,152,283,0
0,24,1,28,0,0.5,1,44674,124,290,1
0,54,1,41,0,0.5,1,30611,26,290,0
0,25,1,10,1,0.0,0,19017,152,288,0
1,37,1,29,0,0.5,1,72888,26,94,1
1,24,1,27,0,0.0,0,26595,152,277,0
1,61,1,28,1,0.5,0,36597,124,121,0
0,25,1,34,1,0.0,0,2630,26,268,0
1,47,1,8,0,0.5,1,2630,156,192,0
1,71,1,35,0,0.5,1,24834,26,103,0
0,69,1,8,0,0.5,1,2630,157,33,0
0,65,1,33,0,0.5,0,25151,26,134,0
1,42,1,8,0,0.5,1,30893,124,275,0
0,37,1,11,1,0.5,0,32652,124,243,0
0,22,1,15,1,0.0,0,33409,160,178,0
1,21,1,46,0,0.0,1,2630,152,85,0
0,21,1,6,0,0.0,1,25720,152,142,0
0,51,1,8,0,0.5,0,26332,152,82,0
1,56,1,50,0,0.5,1,36365,8,88,0
1,49,1,28,0,0.5,1,48143,26,217,1
1,50,1,3,0,0.5,1,27555,26,181,0
1,60,1,8,1,0.5,1,2630,30,92,0
0,43,1,28,0,0.5,1,31661,124,114,0
0,24,1,6,1,0.0,0,25191,152,207,0
0,39,1,28,0,0.5,1,57067,124,224,0
1,45,1,28,0,0.5,1,34278,4,118,0
1,55,1,31,1,0.5,0,2630,26,99,0
0,26,1,29,0,0.0,0,24498,152,155,0
0,44,1,23,1,0.5,0,27079,26,226,0
1,43,1,47,1,0.5,0,27204,26,155,0
1,30,1,46,0,0.0,1,23900,124,202,1
1,54,1,4,0,1.0,1,2630,26,122,0
0,23,1,8,0,0.0,1,32403,152,222,0
1,61,1,28,0,1.0,1,51745,26,299,1
0,66,1,28,0,0.5,1,40434,26,209,1
0,62,1,28,1,0.5,0,47203,26,114,0
1,63,1,28,0,0.5,1,45281,122,50,0
0,27,1,29,1,0.0,0,23055,152,116,0
1,23,1,41,1,0.0,0,2630,26,157,0
1,21,1,41,1,0.0,1,38556,152,245,0
1,25,1,6,1,0.0,0,29614,152,296,0
1,24,1,10,1,0.0,0,35443,152,45,0
1,23,1,41,1,0.0,0,28394,152,186,0
1,70,1,50,1,0.5,0,43926,115,209,0
0,22,1,41,0,0.0,1,45194,152,285,0
0,32,1,46,0,0.5,1,2630,156,55,1
1,21,1,34,0,0.0,1,32832,160,292,0
1,37,1,37,0,0.5,1,34806,152,221,0
1,39,1,50,0,0.5,1,35402,25,64,0
0,25,1,36,1,0.0,0,29548,152,191,0
0,62,1,29,0,0.5,0,35819,124,33,0
1,43,1,45,0,0.5,1,33638,124,129,1
0,63,1,28,0,1.0,1,70158,26,227,0
0,21,1,30,0,0.0,1,23853,152,63,0
1,46,1,8,0,0.5,1,42822,124,249,1
1,47,1,33,1,0.5,0,35272,26,252,0
0,36,1,28,0,0.5,1,36720,156,106,0
0,25,1,16,0,0.0,1,36568,152,298,0
0,23,1,29,1,0.0,0,39835,151,132,0
1,63,1,47,0,0.5,1,38252,124,293,0
1,21,1,3,0,0.0,1,25366,152,149,0
1,38,1,46,1,0.5,0,20839,124,248,0
0,20,1,27,0,0.0,1,37698,160,133,0
1,79,1,38,1,0.5,0,2630,154,229,0
0,26,1,28,0,0.0,1,30660,152,265,0
1,43,1,46,1,0.5,0,26806,26,133,0
1,54,1,28,0,0.5,1,51855,52,273,0
1,52,1,28,1,0.5,0,41548,122,234,0
1,45,1,8,0,0.5,1,34076,30,199,1
1,49,1,43,0,0.0,0,2630,1,179,0
1,43,1,41,0,0.5,1,2630,163,229,0
1,68,1,26,0,0.5,0,32827,124,193,0
1,59,1,28,0,0.5,1,38176,26,61,1
0,44,1,28,1,0.5,0,42558,26,43,0
1,53,1,28,0,0.5,1,32834,26,191,1
0,39,1,28,0,0.5,1,42847,26,281,1
1,24,1,28,1,0.5,0,36682,124,180,0
1,21,1,8,0,0.0,1,27029,160,56,0
1,20,1,10,0,0.0,1,30330,160,144,0
0,23,1,23,1,0.0,0,2630,152,92,0
1,55,1,3,0,0.5,0,28580,26,216,0
0,29,1,30,1,0.0,0,34757,152,176,0
1,68,1,28,1,0.5,0,29144,26,126,0
0,28,1,15,0,0.0,0,38111,152,240,0
1,48,1,28,1,0.5,0,41151,26,56,0
1,74,1,36,0,0.5,1,31939,26,120,0
1,42,1,8,1,0.5,0,29983,26,169,0
1,49,1,3,0,0.5,1,35343,124,224,1
0,38,1,28,1,0.5,0,34147,26,44,0
1,25,1,45,0,0.0,1,21989,152,56,0
0,42,1,46,1,0.5,0,23694,160,299,0
1,25,1,36,1,0.0,0,24309,152,64,0
1,31,1,28,1,0.0,0,30345,152,20,0
1,37,1,36,0,0.5,1,2630,157,206,0
1,74,1,28,0,1.0,1,53797,26,292,0
0,40,1,0,0,0.5,1,2630,26,281,0
1,23,1,30,1,0.0,0,43126,152,187,0
0,21,1,33,0,0.0,1,23199,152,27,0
1,27,1,30,1,0.0,0,24711,152,202,0
0,34,1,15,0,1.0,1,2630,154,128,0
0,23,1,40,0,0.0,1,31253,152,228,0
0,36,1,33,0,0.5,1,29357,124,174,0
1,20,1,28,0,0.0,1,44124,160,43,0
1,23,1,47,0,0.0,1,34275,152,173,1
0,23,1,28,1,0.0,0,28274,152,81,0
0,28,1,8,1,0.0,0,27862,152,163,0
0,37,1,28,0,0.5,1,39948,155,267,0
0,47,1,28,1,0.5,0,40087,124,264,0
0,50,1,46,0,0.5,1,26227,124,44,1
0,67,1,28,0,0.5,0,23628,156,202,1
0,41,1,28,0,0.5,1,37916,124,58,0
1,50,1,36,1,0.5,0,2630,26,190,0
0,21,1,29,1,0.0,0,43314,152,111,0
1,56,1,28,0,0.5,1,50004,124,295,0
1,38,1,30,0,0.5,1,23304,26,178,0
1,27,1,3,0,0.0,1,28616,152,268,0
1,21,1,8,1,0.0,0,43332,160,95,0
0,64,1,28,0,1.0,1,41145,122,43,0
1,32,1,28,0,0.5,0,29527,124,280,0
1,53,1,42,0,0.5,1,2630,124,43,1
1,32,1,41,1,0.0,0,52438,152,257,0
0,48,1,50,0,0.5,1,57820,26,47,1
1,33,1,28,0,0.5,1,27068,124,292,0
0,68,1,28,0,0.5,1,37095,26,155,0
0,35,1,28,1,0.5,0,23744,124,289,0
0,35,1,46,0,0.5,1,32857,156,237,0
0,22,1,11,1,0.0,0,36755,152,214,0
1,80,1,28,0,0.5,1,65452,163,299,0
1,50,1,3,1,0.5,0,33057,26,285,0
1,56,1,8,0,0.5,1,2630,124,195,0
1,25,1,26,1,0.0,0,32711,26,261,0
1,45,1,0,1,0.5,0,2630,7,251,0
0,23,1,10,1,0.0,0,23499,152,221,0
0,70,1,28,0,0.5,1,35104,26,180,1
1,47,1,46,0,0.5,1,47935,26,64,0
0,41,1,47,1,0.5,0,31325,152,52,0
1,26,1,37,0,0.0,1,32029,152,13,0
0,21,1,36,0,0.0,0,34604,160,143,0
0,23,1,15,0,0.0,1,23068,152,235,0
1,50,1,28,1,0.5,0,45859,122,14,0
1,24,1,3,1,0.0,0,71768,152,198,0
1,51,1,29,1,0.5,0,45483,26,173,0
1,26,1,28,1,0.0,0,42251,152,143,0
1,34,1,46,0,0.5,1,22655,124,22,0
1,62,1,28,0,0.5,1,2630,156,230,0
0,25,1,14,1,0.0,0,35868,152,109,0
1,23,1,33,0,0.0,1,23813,152,188,0
0,26,1,28,1,0.0,0,37900,152,277,0
0,50,1,46,1,0.5,0,35300,26,296,0
1,27,1,2,0,0.0,1,32467,160,203,0
1,34,1,28,1,0.5,0,2630,26,176,0
0,25,1,12,1,0.0,0,29817,152,72,0
0,34,1,35,0,0.5,1,2630,156,80,0
1,53,1,48,0,1.0,1,2630,26,103,0
1,42,1,28,0,0.5,0,32654,124,205,0
0,55,1,28,0,0.5,1,2630,13,11,1
0,31,1,23,0,0.5,1,39212,124,83,0
0,27,1,21,1,0.0,0,30842,152,94,0
0,71,1,28,0,0.5,1,46236,26,135,0
0,22,1,34,0,0.0,1,2630,160,235,0
0,69,1,28,0,0.5,1,40455,26,35,0
0,28,1,35,1,0.0,0,28259,152,164,0
1,44,1,19,0,0.5,1,31252,124,237,0
1,21,1,17,0,0.0,1,28212,160,106,0
1,61,1,28,0,1.0,1,31618,122,57,0
1,39,1,28,0,0.5,1,44992,124,132,0
1,55,1,8,1,0.5,0,42712,26,108,0
1,21,1,36,1,0.0,0,29076,160,119,0
1,28,1,8,1,0.0,0,35833,152,51,0
1,23,1,37,1,0.0,0,25180,152,159,0
0,44,1,34,1,0.5,1,36735,26,133,0
0,41,1,28,0,0.5,1,23834,26,266,0
1,24,1,28,1,0.0,0,26934,152,134,0
0,26,1,35,1,0.0,1,2630,152,145,0
0,23,1,13,1,0.0,0,30011,152,87,0
1,64,1,48,0,0.5,1,2630,26,283,0
1,26,1,11,1,0.0,0,34603,152,71,0
0,39,1,33,0,0.5,1,34083,124,59,0
1,23,1,22,1,0.0,0,28237,152,70,0
0,26,1,41,1,0.0,0,23775,152,71,0
0,23,1,2,1,0.0,0,18537,152,167,0
0,21,1,6,1,0.0,0,26732,152,19,0
0,27,1,28,1,0.0,0,22614,152,251,0
0,43,1,40,0,0.5,1,38290,26,248,0
0,38,1,28,0,0.5,1,80806,26,65,1
0,35,1,16,0,0.5,0,2630,152,196,0
0,33,1,28,0,0.0,1,44138,26,174,0
1,25,1,28,0,0.0,1,45831,26,276,0
0,76,1,28,0,0.5,1,49324,26,114,0
0,24,1,30,1,0.0,0,32234,152,37,0
1,28,1,33,1,0.0,0,31499,152,113,0
0,26,1,41,1,0.0,0,33018,152,187,0
0,43,1,28,1,0.5,0,51667,25,198,0
1,22,1,27,0,0.0,1,27385,152,240,1
1,73,1,28,1,0.5,0,22050,124,166,0
1,23,1,14,1,0.0,0,36873,26,283,0
1,24,1,43,1,0.0,0,29958,152,112,0
0,24,1,29,1,0.0,0,26906,152,246,0
0,25,1,24,1,0.0,1,28848,152,31,0
0,46,1,20,1,0.5,0,2630,26,288,0
1,29,1,28,1,0.0,0,63695,152,35,0
1,64,1,8,1,0.5,0,47011,26,250,0
1,52,1,8,0,1.0,1,58134,124,299,1
1,39,1,28,0,0.5,1,33987,124,119,0
0,22,1,12,1,0.0,0,21362,152,255,0
1,51,1,28,0,0.5,1,45413,26,204,0
0,20,1,46,0,0.0,1,30546,160,11,0
0,71,1,28,1,0.5,1,54637,26,298,0
0,39,1,46,0,0.5,0,24419,124,39,0
0,22,1,15,0,0.0,1,45637,152,290,0
1,38,1,50,1,0.5,0,24807,152,62,0
1,24,1,46,0,0.0,1,2630,152,257,0
1,35,1,11,1,0.5,0,36553,152,106,0
1,43,1,28,1,0.5,0,2630,26,198,0
1,72,1,20,1,0.5,0,2630,124,57,0
1,74,1,28,0,0.5,0,46455,124,55,0
0,23,1,24,0,0.0,0,29191,152,65,0
1,55,1,28,1,0.5,0,24317,26,139,0
1,48,1,28,0,0.5,1,24916,124,20,0
1,46,1,6,1,0.5,0,17251,152,131,0
0,26,1,46,1,0.0,0,31502,152,91,0
1,58,1,24,0,0.5,1,42759,26,239,0
1,21,1,28,0,0.0,1,91061,158,207,0
1,58,1,18,0,0.5,1,29999,157,22,1
1,49,1,39,0,0.5,1,35485,127,241,1
1,25,1,6,1,0.0,0,34822,152,18,0
1,55,1,46,1,0.5,0,23936,26,108,0
1,61,1,28,0,0.5,1,34895,122,160,0
0,74,1,30,1,0.5,1,2630,156,221,0
1,50,1,31,0,0.5,1,2630,124,198,0
1,22,1,39,0,0.0,1,29153,152,136,0
1,67,1,46,1,0.5,0,48472,124,156,0
1,39,1,28,0,0.5,1,30086,124,240,0
0,51,1,8,1,0.5,0,2630,124,297,0
1,21,1,15,0,0.0,1,30500,160,84,0
1,64,1,8,1,0.5,0,42493,160,156,0
1,41,1,28,0,0.5,1,42747,124,252,0
0,23,1,46,0,0.0,0,21375,152,149,0
1,21,1,3,0,0.0,1,27093,160,111,0
1,23,1,23,0,0.0,1,30010,152,127,1
0,20,1,47,1,0.0,0,34974,160,102,0
1,21,1,17,1,0.0,0,32650,160,230,0
0,33,1,45,0,0.5,1,23045,155,121,0
0,23,1,35,1,0.0,0,24787,152,35,0
0,23,1,27,0,0.0,1,26867,152,31,0
0,36,1,28,0,0.5,1,49599,124,279,1
1,30,1,28,1,0.0,0,48554,152,255,0
1,60,1,46,0,0.5,1,37095,124,34,0
0,50,1,28,1,0.5,0,43729,26,185,0
0,31,1,28,0,0.0,0,2630,1,48,0
1,74,1,28,1,0.5,1,37612,26,98,0
1,22,1,2,0,0.0,1,32384,152,47,0
0,42,1,46,0,0.5,1,43669,26,264,0
0,27,1,21,1,0.0,0,23960,152,225,0
1,24,1,6,1,0.0,0,29288,152,77,0
0,23,1,39,0,0.0,1,29682,152,119,0
1,54,1,41,0,0.5,1,35933,124,200,1
1,44,1,3,1,0.5,0,2630,26,280,0
1,28,1,28,0,0.5,1,38614,124,176,0
1,25,1,36,1,0.0,0,31119,152,78,0
1,51,1,8,0,0.5,1,45480,26,263,1
0,46,1,28,0,0.5,1,44202,124,266,0
1,27,1,14,1,0.0,0,24868,152,145,0
0,41,1,45,0,0.5,1,31875,154,260,1
0,26,1,11,1,0.0,0,28709,152,251,0
0,50,1,28,0,0.5,1,46165,26,213,0
1,71,1,39,0,0.5,1,58109,26,267,0
1,37,1,35,0,0.5,1,2630,124,45,0
0,22,1,41,1,0.0,0,30100,152,185,0
0,30,1,18,1,0.0,0,34237,152,257,0
1,34,1,48,1,0.5,0,2630,124,51,0
0,23,1,8,1,0.0,0,31269,152,231,0
1,36,1,33,0,0.5,1,47113,124,126,1
1,25,1,11,1,0.0,0,33517,152,74,0
1,43,1,21,0,0.5,1,35711,124,177,0
0,23,1,41,1,0.0,1,39235,152,31,0
0,27,1,28,1,0.0,0,27690,152,35,0
0,43,1,28,0,0.5,1,43506,26,281,1
0,69,1,28,0,0.5,1,45964,122,241,1
1,61,1,41,0,0.5,1,38580,26,42,1
0,22,1,3,0,0.0,1,28437,156,14,1
0,61,1,8,0,0.5,0,78606,26,43,0
0,43,1,28,0,0.5,1,32376,26,154,0
0,21,1,33,1,0.0,0,34849,152,14,0
0,26,1,33,0,0.0,0,37994,152,127,0
0,29,1,21,1,0.0,0,29086,152,80,0
0,38,1,19,0,0.5,1,33219,124,108,0
1,41,1,0,0,0.5,1,2630,122,177,0
1,27,1,3,1,0.0,0,2630,152,160,0
0,29,1,8,1,0.0,0,37270,152,178,0
1,52,1,28,0,0.5,1,47489,13,128,0
1,72,1,28,0,0.5,1,41585,124,89,0
1,44,1,8,1,0.5,0,98645,154,163,0
1,39,1,7,0,0.5,1,2630,154,163,1
1,35,1,15,1,0.5,0,2630,124,229,0
0,29,1,29,1,0.0,0,36376,152,73,0
1,27,1,28,1,0.5,0,40145,122,60,0
1,47,1,8,0,1.0,1,27500,124,290,0
1,39,1,17,0,0.5,1,33646,26,77,0
1,20,1,6,1,0.0,0,2630,160,239,0
1,51,1,28,0,1.0,1,36272,124,207,1
0,46,1,48,0,0.5,1,2630,124,64,0
0,26,1,28,0,0.5,1,40395,26,161,0
0,24,1,50,1,0.0,0,33748,152,241,0
0,37,1,28,0,0.5,0,28004,124,152,1
1,21,1,8,0,0.0,0,56927,160,51,0
0,25,1,29,1,0.0,0,64972,152,258,0
1,37,1,8,1,0.5,0,54274,124,167,0
1,43,1,35,0,0.5,1,44186,26,117,1
1,23,1,3,1,0.0,0,18221,152,135,0
0,23,1,47,1,0.0,0,33302,152,69,0
1,46,1,28,1,0.5,0,33100,124,223,0
0,24,1,10,0,0.0,0,27054,152,23,0
1,49,1,5,0,0.5,1,36205,26,281,0
1,79,1,29,1,0.5,0,2630,124,178,0
1,57,1,8,0,0.5,1,40774,25,167,0
1,22,1,33,1,0.0,0,53135,152,202,0
1,29,1,47,0,0.0,0,2630,160,94,0
1,46,1,34,1,0.5,1,33743,26,200,0
0,25,1,17,1,0.0,0,29241,152,114,0
0,28,1,28,0,0.0,1,41834,124,70,0
1,52,1,28,0,0.5,1,38309,26,146,0
0,64,1,28,1,0.5,0,48209,124,66,0
0,25,1,36,1,0.0,0,47253,152,207,0
1,28,1,28,1,0.5,0,38417,26,35,0
1,36,1,22,0,0.5,1,29936,124,206,0
1,30,1,41,0,0.0,1,39604,160,176,0
0,32,1,28,0,0.0,1,2630,150,268,0
1,47,1,28,1,0.5,0,53304,7,60,0
0,25,1,6,1,0.0,0,50200,152,98,0
0,35,1,8,1,0.5,0,2630,7,76,0
0,22,1,15,1,0.0,0,39443,152,118,0
1,23,1,43,1,0.0,0,27409,152,282,0
1,23,1,21,1,0.0,0,2630,152,297,0
0,46,1,29,1,0.5,0,38110,124,52,0
1,55,1,28,1,0.5,0,40290,26,148,0
1,35,1,36,0,0.5,1,2630,124,147,0
1,69,1,28,1,0.5,1,2630,124,173,0
1,29,1,50,1,0.0,0,40710,152,250,0
0,35,1,28,0,0.5,1,32014,26,57,0
0,35,1,8,1,0.5,0,45183,124,28,0
0,27,1,37,1,0.0,1,34079,152,191,0
1,26,1,8,1,0.0,0,36635,152,45,0
1,69,1,8,1,0.5,0,2630,76,110,0
1,38,1,28,0,0.5,1,39261,26,285,1
1,23,1,11,1,0.0,0,49555,152,219,0
0,21,1,27,1,0.0,0,23206,152,230,0
0,42,1,28,0,0.5,1,27584,26,194,0
0,29,1,10,0,0.0,1,24889,152,94,0
1,48,1,28,1,0.5,0,50996,124,29,0
0,25,1,46,1,0.0,0,19967,160,119,0
0,23,1,31,0,0.0,1,2630,152,269,0
0,23,1,32,0,0.0,0,26839,152,21,0
0,76,1,28,0,1.0,1,72315,124,27,0
1,20,1,10,0,0.0,1,30841,160,61,0
1,25,1,8,1,0.0,0,50844,152,67,0
1,60,1,28,0,0.5,1,29779,114,255,1
0,43,1,28,0,0.5,1,32622,122,160,0
0,29,1,41,1,0.0,0,21593,152,81,0
0,22,1,2,0,0.0,1,31532,152,41,0
